Mes,Estacion,afluencia_predicha,delitos_con_violencia,delitos_sin_violencia
2025-06-01,San Pedro de los Pinos,300126.17426715867,7,11
2025-07-01,San Pedro de los Pinos,309747.49215114955,4,8
2025-08-01,San Pedro de los Pinos,326587.225504728,8,14
2025-09-01,San Pedro de los Pinos,315233.9296389298,5,14
2025-10-01,San Pedro de los Pinos,346165.6019087354,8,8
2025-11-01,San Pedro de los Pinos,323127.9867727139,3,13
2025-12-01,San Pedro de los Pinos,285284.3635790471,6,8
2026-01-01,San Pedro de los Pinos,236777.60473463888,4,10
2026-02-01,San Pedro de los Pinos,304581.3671385635,6,15
2026-03-01,San Pedro de los Pinos,312557.48128220654,4,6
2025-04-01,Santa Anita,171066.25116863693,4,8
2025-05-01,Santa Anita,183435.1554365839,4,7
2025-06-01,Santa Anita,174876.7778048934,2,8
2025-07-01,Santa Anita,170991.6342471305,2,5
2025-08-01,Santa Anita,191651.355022605,2,8
2025-09-01,Santa Anita,174684.91756460734,3,3
2025-10-01,Santa Anita,182867.6223109861,4,5
2025-11-01,Santa Anita,173199.2237839504,3,3
2025-12-01,Santa Anita,161590.4314078806,2,7
2026-01-01,Santa Anita,159889.2422945754,2,7
2026-02-01,Santa Anita,160538.12383006897,3,7
2026-03-01,Santa Anita,171773.73658861764,3,8
2025-04-01,Santa Marta,827031.0066013398,24,18
2025-05-01,Santa Marta,910515.507988184,11,28
2025-06-01,Santa Marta,895929.4262017066,21,19
2025-07-01,Santa Marta,866589.5749403818,15,22
2025-08-01,Santa Marta,909984.8110366171,16,24
2025-09-01,Santa Marta,882164.8311130044,21,30
2025-10-01,Santa Marta,873413.3336644477,20,24
2025-11-01,Santa Marta,811320.3162148361,24,18
2025-12-01,Santa Marta,850534.854783966,10,21
2026-01-01,Santa Marta,920893.4977780678,11,22
2026-02-01,Santa Marta,926439.0062189176,22,45
2026-03-01,Santa Marta,972519.88966486,20,41
2025-04-01,Sevilla,-20361.827254544165,0,0
2025-05-01,Sevilla,-8723.83245993705,0,0
2025-06-01,Sevilla,-11190.27029895395,0,0
2025-07-01,Sevilla,-32430.91340598412,0,-1
2025-08-01,Sevilla,-29613.33925637685,0,0
2025-09-01,Sevilla,-27801.388254086392,0,0
2025-10-01,Sevilla,-19915.57633775035,0,0
2025-11-01,Sevilla,-59419.23112298295,-1,-1
2025-12-01,Sevilla,-73500.38686994513,0,-2
2026-01-01,Sevilla,-16031.118568798627,0,0
2026-02-01,Sevilla,6687.025726550748,0,0
2026-03-01,Sevilla,35613.83321574471,0,0
2025-04-01,Tacuba,1099332.8626635645,16,28
2025-05-01,Tacuba,1166908.4506470358,24,51
2025-06-01,Tacuba,1141431.8659980977,31,27
2025-07-01,Tacuba,1142304.860267029,26,34
2025-08-01,Tacuba,1193554.8731705132,24,54
2025-09-01,Tacuba,1171572.5764460834,19,28
2025-10-01,Tacuba,1229685.766967134,20,27
2025-11-01,Tacuba,1178845.2056282666,27,40
2025-12-01,Tacuba,1097523.0816644507,32,31
2026-01-01,Tacuba,1083873.960961084,25,39
2026-02-01,Tacuba,1115724.648588663,23,49
2026-03-01,Tacuba,1193328.327595258,29,28
2025-04-01,Tacubaya,1960010.7120983384,37,73
2025-05-01,Tacubaya,2072447.0167009511,23,72
2025-06-01,Tacubaya,1914432.6889972216,40,46
2025-07-01,Tacubaya,1981773.446526526,57,76
2025-08-01,Tacubaya,2101665.2413041475,28,59
2025-09-01,Tacubaya,1983968.0461530825,47,68
2025-10-01,Tacubaya,2037679.2964246648,28,45
2025-11-01,Tacubaya,1913434.8198346829,39,64
2025-12-01,Tacubaya,1899345.2309034632,22,55
2026-01-01,Tacubaya,1913913.836859004,36,85
2026-02-01,Tacubaya,1782350.74190819,44,38
2026-03-01,Tacubaya,1889453.46763992,32,61
2025-04-01,Talisman,76379.60702335514,1,2
2025-05-01,Talisman,85219.84391529627,2,3
2025-06-01,Talisman,82854.03495183539,2,3
2025-07-01,Talisman,73831.2955882447,1,2
2025-08-01,Talisman,63013.04118129311,1,2
2025-09-01,Talisman,82091.73690610233,1,3
2025-10-01,Talisman,89453.46506346464,2,2
2025-11-01,Talisman,83091.50140009391,2,3
2025-12-01,Talisman,85048.89063071685,1,3
2026-01-01,Talisman,82082.28632208647,2,4
2026-02-01,Talisman,77157.67551283774,1,3
2026-03-01,Talisman,72426.63218968008,1,2
2025-04-01,Tasqueña,1774783.0844343782,20,45
2025-05-01,Tasqueña,1891655.2382990583,47,65
2025-06-01,Tasqueña,1855367.8021935413,23,78
2025-07-01,Tasqueña,1848029.8591958235,49,64
2025-08-01,Tasqueña,1908039.7568308387,48,65
2025-09-01,Tasqueña,1823100.0937848163,44,82
2025-10-01,Tasqueña,1873396.4515491093,20,57
2025-11-01,Tasqueña,1849704.1334473183,29,84
2025-12-01,Tasqueña,1839660.1972476933,28,59
2026-01-01,Tasqueña,1760667.507089042,30,52
2026-02-01,Tasqueña,1851537.7849250173,21,62
2026-03-01,Tasqueña,1986999.20457082,57,85
2025-04-01,Tepalcates,717915.2610171034,15,17
2025-05-01,Tepalcates,773214.695710265,12,20
2025-06-01,Tepalcates,737158.4853803709,13,35
2025-07-01,Tepalcates,721641.7154926044,13,18
2025-08-01,Tepalcates,802342.8579666074,17,29
2025-09-01,Tepalcates,797683.307729973,16,29
2025-10-01,Tepalcates,825707.3815630954,23,28
2025-11-01,Tepalcates,807258.7472033235,16,31
2025-12-01,Tepalcates,794742.365706026,23,21
2026-01-01,Tepalcates,791147.5295204121,21,28
2026-02-01,Tepalcates,782254.0962379386,11,24
2026-03-01,Tepalcates,834236.0271391062,23,33
2025-04-01,Tepito,549485.3184152449,6,13
2025-05-01,Tepito,614243.6884317759,16,22
2025-06-01,Tepito,584933.7776691699,10,14
2025-07-01,Tepito,629437.0732790136,17,17
2025-08-01,Tepito,644945.4019301141,17,17
2025-09-01,Tepito,555239.0194675743,14,14
2025-10-01,Tepito,609808.824705983,15,27
2025-11-01,Tepito,639383.4886738276,10,18
2025-12-01,Tepito,867165.5886226501,10,41
2026-01-01,Tepito,541706.6922656854,9,26
2026-02-01,Tepito,505253.7945956626,6,18
2026-03-01,Tepito,496462.2962009964,11,12
2025-04-01,Terminal Aérea,396013.6488716374,6,12
2025-05-01,Terminal Aérea,423470.4989940136,12,18
2025-06-01,Terminal Aérea,402968.1578852373,9,12
2025-07-01,Terminal Aérea,410163.0901743596,10,9
2025-08-01,Terminal Aérea,427566.3336382842,5,15
2025-09-01,Terminal Aérea,407917.5425890912,11,18
2025-10-01,Terminal Aérea,360466.1605764264,10,15
2025-11-01,Terminal Aérea,399040.6107912304,7,10
2025-12-01,Terminal Aérea,404030.1721911964,8,16
2026-01-01,Terminal Aérea,337668.74704017123,8,8
2026-02-01,Terminal Aérea,355525.2151147431,4,9
2026-03-01,Terminal Aérea,375394.75999377447,7,17
2025-04-01,Tezonco,645128.1553192731,11,17
2025-05-01,Tezonco,614927.8045628743,7,17
2025-06-01,Tezonco,624916.3355892786,10,12
2025-07-01,Tezonco,639451.1162200216,7,29
2025-08-01,Tezonco,652631.0167051777,6,28
2025-09-01,Tezonco,660406.6641110906,8,25
2025-10-01,Tezonco,669498.826264659,19,28
2025-11-01,Tezonco,672955.0955506153,14,16
2025-12-01,Tezonco,674709.6154905068,19,22
2026-01-01,Tezonco,767234.9783513374,14,23
2026-02-01,Tezonco,894707.4994126894,14,20
2026-03-01,Tezonco,936470.4871814027,18,32
2025-04-01,Tezozómoc,153107.24562447658,2,7
2025-05-01,Tezozómoc,165805.5670673345,2,3
2025-06-01,Tezozómoc,157955.29079410178,3,4
2025-07-01,Tezozómoc,153855.0688315369,2,4
2025-08-01,Tezozómoc,161432.12527840066,3,4
2025-09-01,Tezozómoc,167102.15777963208,3,7
2025-10-01,Tezozómoc,173356.31474570764,2,5
2025-11-01,Tezozómoc,164358.8695594282,1,5
2025-12-01,Tezozómoc,156522.90092300714,4,6
2026-01-01,Tezozómoc,162802.05202890257,3,4
2026-02-01,Tezozómoc,163388.4620849184,1,5
2026-03-01,Tezozómoc,175253.96639208886,5,5
2025-04-01,Tlaltenco,139721.28637427447,1,5
2025-05-01,Tlaltenco,130102.53220124452,3,6
2025-06-01,Tlaltenco,126951.96119943495,3,5
2025-07-01,Tlaltenco,125148.54653830956,1,3
2025-08-01,Tlaltenco,123267.2917929392,1,5
2025-09-01,Tlaltenco,121007.17659559275,1,3
2025-10-01,Tlaltenco,119588.36414218176,1,2
2025-11-01,Tlaltenco,116745.67104780668,1,3
2025-12-01,Tlaltenco,114014.47511129828,2,3
2026-01-01,Tlaltenco,120998.7184358528,1,4
2026-02-01,Tlaltenco,151873.33275938613,3,5
2026-03-01,Tlaltenco,151966.3378067827,4,7
2025-04-01,Tlatelolco,433241.2111293249,11,15
2025-05-01,Tlatelolco,468751.49134877103,10,16
2025-06-01,Tlatelolco,452682.310508005,7,9
2025-07-01,Tlatelolco,452126.0367412078,10,9
2025-08-01,Tlatelolco,454406.5678903572,9,16
2025-09-01,Tlatelolco,462602.023746252,8,15
2025-10-01,Tlatelolco,480120.3352478265,6,21
2025-11-01,Tlatelolco,471442.9033518936,13,11
2025-12-01,Tlatelolco,453662.3551853711,8,9
2026-01-01,Tlatelolco,472052.6971057897,6,15
2026-02-01,Tlatelolco,467481.8912901664,8,12
2026-03-01,Tlatelolco,499172.4417826122,9,10
2025-04-01,Tláhuac,1732221.244737884,45,72
2025-05-01,Tláhuac,1711098.88097518,42,39
2025-06-01,Tláhuac,1753229.194333604,44,67
2025-07-01,Tláhuac,1795352.4862018472,18,51
2025-08-01,Tláhuac,1831755.9514575407,33,46
2025-09-01,Tláhuac,1855516.8136226945,36,58
2025-10-01,Tláhuac,1880093.1314114104,19,82
2025-11-01,Tláhuac,1891782.623165715,28,60
2025-12-01,Tláhuac,1900173.7882709089,47,80
2026-01-01,Tláhuac,2173919.227998252,27,51
2026-02-01,Tláhuac,2403867.740030278,49,103
2026-03-01,Tláhuac,2527667.259710205,36,68
2025-04-01,UAM-Azcapotzalco,184382.72964418912,1,7
2025-05-01,UAM-Azcapotzalco,205444.9781636785,3,7
2025-06-01,UAM-Azcapotzalco,209082.0249708049,6,10
2025-07-01,UAM-Azcapotzalco,190890.1711484236,4,6
2025-08-01,UAM-Azcapotzalco,209639.14030509384,6,4
2025-09-01,UAM-Azcapotzalco,217485.44443660456,4,4
2025-10-01,UAM-Azcapotzalco,219888.07635897613,2,9
2025-11-01,UAM-Azcapotzalco,204390.66589348897,4,7
2025-12-01,UAM-Azcapotzalco,194087.87672114905,3,8
2026-01-01,UAM-Azcapotzalco,197558.3501542017,5,5
2026-02-01,UAM-Azcapotzalco,196540.4519315941,2,5
2026-03-01,UAM-Azcapotzalco,200781.2522450444,3,4
2025-04-01,UAM-I,555366.5955878017,7,27
2025-05-01,UAM-I,644137.8421833422,10,25
2025-06-01,UAM-I,655396.0854811838,16,31
2025-07-01,UAM-I,542020.4490607027,10,15
2025-08-01,UAM-I,586762.1461810519,10,22
2025-09-01,UAM-I,591582.4722532624,10,23
2025-10-01,UAM-I,469750.6697122476,9,13
2025-11-01,UAM-I,491530.67205404944,12,22
2025-12-01,UAM-I,554723.4768686335,15,26
2026-01-01,UAM-I,530530.3812615939,15,24
2026-02-01,UAM-I,491731.1193593496,12,20
2026-03-01,UAM-I,521264.81614237657,8,14
2025-04-01,Universidad,1725462.979976851,41,49
2025-05-01,Universidad,1868506.641033262,35,91
2025-06-01,Universidad,1723975.789478734,26,35
2025-07-01,Universidad,1587193.4327030885,42,65
2025-08-01,Universidad,2012979.7948963973,21,82
2025-09-01,Universidad,1855871.106843588,52,71
2025-10-01,Universidad,1890965.6617472204,36,93
2025-11-01,Universidad,1831087.4871480693,41,53
2025-12-01,Universidad,1537589.06627356,35,46
2026-01-01,Universidad,1590735.3798459054,44,35
2026-02-01,Universidad,1867412.132960392,42,62
2026-03-01,Universidad,1907448.252037204,42,53
2025-04-01,Valle Gómez,110664.13572407396,1,3
2025-05-01,Valle Gómez,121703.10730359348,2,5
2025-06-01,Valle Gómez,119567.03777143976,1,5
2025-07-01,Valle Gómez,114520.836333957,2,2
2025-08-01,Valle Gómez,121779.23921077192,2,3
2025-09-01,Valle Gómez,125233.98104239524,2,5
2025-10-01,Valle Gómez,106581.77983419456,1,2
2025-11-01,Valle Gómez,119295.69736319824,1,2
2025-12-01,Valle Gómez,110055.5515952062,2,2
2026-01-01,Valle Gómez,111308.54469364298,1,4
2026-02-01,Valle Gómez,110714.62207012382,1,2
2026-03-01,Valle Gómez,111084.93172983264,1,5
2025-04-01,Vallejo,179460.3099864529,5,5
2025-05-01,Vallejo,195334.67650583945,4,6
2025-06-01,Vallejo,206471.96352882,3,5
2025-07-01,Vallejo,189356.1080308266,3,6
2025-08-01,Vallejo,200154.6021449757,3,7
2025-09-01,Vallejo,196411.04759821063,5,8
2025-10-01,Vallejo,201214.66815677704,4,8
2025-11-01,Vallejo,190669.72185014025,2,7
2025-12-01,Vallejo,178809.05933338482,2,8
2026-01-01,Vallejo,188000.5000503515,2,8
2026-02-01,Vallejo,174652.07584498604,4,7
2026-03-01,Vallejo,159381.75289267686,4,3
2025-04-01,Velódromo,-349682598.242412,-5350,-7065
2025-05-01,Velódromo,-127207858.45216487,-1325,-3354
2025-06-01,Velódromo,-268649780.12905407,-3128,-10720
2025-07-01,Velódromo,-178767464.89698395,-5248,-5780
2025-08-01,Velódromo,-235889987.14874485,-3752,-7565
2025-09-01,Velódromo,-199357481.3233393,-5060,-9277
2025-10-01,Velódromo,-222348785.565715,-5001,-10420
2025-11-01,Velódromo,-207728448.9135902,-3664,-9820
2025-12-01,Velódromo,-216508893.6820114,-3055,-6368
2026-01-01,Velódromo,-209685431.06559148,-2605,-8540
2026-02-01,Velódromo,-213555313.8870504,-4762,-6011
2026-03-01,Velódromo,-211147248.4404985,-5382,-5430
2025-04-01,Viaducto,447086.2763616005,10,11
2025-05-01,Viaducto,463901.8344446156,9,14
2025-06-01,Viaducto,455537.7073049136,4,14
2025-07-01,Viaducto,453443.4984615636,13,20
2025-08-01,Viaducto,460953.9040514648,11,10
2025-09-01,Viaducto,458467.8019096965,7,19
2025-10-01,Viaducto,477235.78352088935,14,17
2025-11-01,Viaducto,466227.1298225519,10,13
2025-12-01,Viaducto,469093.68975310656,10,16
2026-01-01,Viaducto,482920.1212128454,12,14
2026-02-01,Viaducto,487137.8134466888,12,18
2026-03-01,Viaducto,519388.3558826517,12,17
2025-04-01,Villa de Aragón,408373.6151384397,5,10
2025-05-01,Villa de Aragón,432064.1674728821,7,10
2025-06-01,Villa de Aragón,391117.608811534,11,14
2025-07-01,Villa de Aragón,309938.33043036173,4,14
2025-08-01,Villa de Aragón,371976.0640244405,6,11
2025-09-01,Villa de Aragón,462444.1363916428,8,19
2025-10-01,Villa de Aragón,484132.30501265946,9,19
2025-11-01,Villa de Aragón,437438.5888605632,9,20
2025-12-01,Villa de Aragón,355470.0171132756,10,15
2026-01-01,Villa de Aragón,345748.3161614762,5,12
2026-02-01,Villa de Aragón,408689.14784973057,5,16
2026-03-01,Villa de Aragón,460498.3783481884,6,21
2025-04-01,Villa de Cortés,490736.31231382943,13,15
2025-05-01,Villa de Cortés,496343.5837637606,11,14
2025-06-01,Villa de Cortés,498045.7616850982,7,10
2025-07-01,Villa de Cortés,500577.4143982945,13,22
2025-08-01,Villa de Cortés,501335.4262095701,13,22
2025-09-01,Villa de Cortés,505059.8031119905,13,11
2025-10-01,Villa de Cortés,512000.5967555911,14,19
2025-11-01,Villa de Cortés,508265.1765996457,7,17
2025-12-01,Villa de Cortés,500025.74000101176,12,11
2026-01-01,Villa de Cortés,528389.3882780174,10,26
2026-02-01,Villa de Cortés,539090.054726511,14,14
2026-03-01,Villa de Cortés,554201.6107374077,13,12
2025-04-01,Viveros/Derechos Humanos,546728.6800123786,13,20
2025-05-01,Viveros/Derechos Humanos,619074.4676642127,14,26
2025-06-01,Viveros/Derechos Humanos,618339.7658392158,8,12
2025-07-01,Viveros/Derechos Humanos,597546.6333129851,12,23
2025-08-01,Viveros/Derechos Humanos,620647.6898210911,18,22
2025-09-01,Viveros/Derechos Humanos,607839.1424880583,17,14
2025-10-01,Viveros/Derechos Humanos,645365.2868751516,7,16
2025-11-01,Viveros/Derechos Humanos,607946.0307028441,8,22
2025-12-01,Viveros/Derechos Humanos,574974.3553424284,7,16
2026-01-01,Viveros/Derechos Humanos,591743.864037833,14,28
2026-02-01,Viveros/Derechos Humanos,622418.0013572414,16,27
2026-03-01,Viveros/Derechos Humanos,623808.7721982729,8,30
2025-04-01,Xola,369485.4223281193,7,10
2025-05-01,Xola,447400.9798523544,11,21
2025-06-01,Xola,520569.3211595772,12,17
2025-07-01,Xola,546941.1531440297,11,16
2025-08-01,Xola,590613.680823291,12,12
2025-09-01,Xola,612719.0869900407,12,13
2025-10-01,Xola,632338.9537800238,10,25
2025-11-01,Xola,633558.0741175229,13,21
2025-12-01,Xola,610713.5259089577,14,16
2026-01-01,Xola,625414.7572641794,17,24
2026-02-01,Xola,627396.0169198886,14,17
2026-03-01,Xola,567529.9171580913,14,21
2025-04-01,Zapata,855279.8166789034,11,26
2025-05-01,Zapata,929245.564289132,17,41
2025-06-01,Zapata,889792.2372667647,9,39
2025-07-01,Zapata,886552.8525566051,13,30
2025-08-01,Zapata,936366.6683539308,22,28
2025-09-01,Zapata,917334.9711503251,27,28
2025-10-01,Zapata,971074.4760857648,11,42
2025-11-01,Zapata,926381.4110831468,16,27
2025-12-01,Zapata,871080.5451260139,22,22
2026-01-01,Zapata,908472.4114911044,12,20
2026-02-01,Zapata,891416.3441508474,18,30
2026-03-01,Zapata,956794.284657286,23,32
2025-04-01,Zapotitlán,374585.05098400905,8,16
2025-05-01,Zapotitlán,357135.351957157,4,9
2025-06-01,Zapotitlán,363053.2878659195,6,11
2025-07-01,Zapotitlán,371378.4556666806,9,16
2025-08-01,Zapotitlán,378531.1614479933,7,16
2025-09-01,Zapotitlán,382824.5839982303,3,12
2025-10-01,Zapotitlán,388531.6482473698,9,13
2025-11-01,Zapotitlán,389651.583404277,4,11
2025-12-01,Zapotitlán,390390.6891425057,9,18
2026-01-01,Zapotitlán,439719.38900020457,6,10
2026-02-01,Zapotitlán,527295.4049966236,15,25
2026-03-01,Zapotitlán,544726.4249874128,9,22
2025-04-01,Zaragoza,638929.758355333,10,22
2025-05-01,Zaragoza,640428.3602729045,8,13
2025-06-01,Zaragoza,635383.5837899563,10,21
2025-07-01,Zaragoza,562157.6530280508,15,18
2025-08-01,Zaragoza,534916.5809693361,16,13
2025-09-01,Zaragoza,532974.6779321835,9,21
2025-10-01,Zaragoza,543209.2010403208,10,26
2025-11-01,Zaragoza,603774.3932590145,14,22
2025-12-01,Zaragoza,631436.0741797498,17,26
2026-01-01,Zaragoza,740846.3373187326,16,16
2026-02-01,Zaragoza,738611.3892774516,13,24
2026-03-01,Zaragoza,775967.4872618269,14,18
2025-04-01,Zócalo/Tenochtitlan,1215547.275590175,29,46
2025-05-01,Zócalo/Tenochtitlan,1481189.648523483,14,71
2025-06-01,Zócalo/Tenochtitlan,923609.985065044,20,36
2025-07-01,Zócalo/Tenochtitlan,1404689.3084268817,24,31
2025-08-01,Zócalo/Tenochtitlan,1576274.2426708415,40,48
2025-09-01,Zócalo/Tenochtitlan,952795.120850229,11,34
2025-10-01,Zócalo/Tenochtitlan,1316179.2252784355,28,42
2025-11-01,Zócalo/Tenochtitlan,1085552.3221150178,21,48
2025-12-01,Zócalo/Tenochtitlan,1571174.4490718688,35,69
2026-01-01,Zócalo/Tenochtitlan,1179369.5782651694,13,45
2026-02-01,Zócalo/Tenochtitlan,1082860.5278662196,23,33
2026-03-01,Zócalo/Tenochtitlan,976985.0730053388,20,27
